name,terminology,code,term
rheumatoid arthritis,ICD10,J990,Rheumatoid lung disease M05.1
rheumatoid arthritis,ICD10,M05,Seropositive rheumatoid arthritis
rheumatoid arthritis,ICD10,M050,Felty syndrome
rheumatoid arthritis,ICD10,M051,Rheumatoid lung disease J99.0
rheumatoid arthritis,ICD10,M052,Rheumatoid vasculitis
rheumatoid arthritis,ICD10,M053,Rheumatoid arthritis with involvement of other organs and systems
rheumatoid arthritis,ICD10,M058,Other seropositive rheumatoid arthritis
rheumatoid arthritis,ICD10,M059,"Seropositive rheumatoid arthritis, unspecified"
rheumatoid arthritis,ICD10,M060,Seronegative rheumatoid arthritis
rheumatoid arthritis,ICD10,M062,Rheumatoid bursitis
rheumatoid arthritis,ICD10,M063,Rheumatoid nodule
rheumatoid arthritis,ICD10,M068,Other specified rheumatoid arthritis
rheumatoid arthritis,ICD10,M069,"Rheumatoid arthritis, unspecified"
rheumatoid arthritis,SNOMED CT,7607008,Pericarditis co-occurrent with extraarticular rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,21430002,Dilated cardiomyopathy secondary to rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,28880005,Rheumatoid carditis
rheumatoid arthritis,SNOMED CT,33719002,Subcutaneous rheumatoid nodule
rheumatoid arthritis,SNOMED CT,50782009,Rheumatoid nodule
rheumatoid arthritis,SNOMED CT,52661003,Extra-articular rheumatoid process
rheumatoid arthritis,SNOMED CT,54867000,Rheumatoid fibrosing alveolitis
rheumatoid arthritis,SNOMED CT,57160007,Felty's syndrome
rheumatoid arthritis,SNOMED CT,59165007,Rheumatoid scleritis
rheumatoid arthritis,SNOMED CT,69896004,Rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,86219005,Uveitis-rheumatoid arthritis syndrome
rheumatoid arthritis,SNOMED CT,111218008,Rheumatoid arthritis with other visceral or systemic involvement
rheumatoid arthritis,SNOMED CT,111280008,Rheumatoid pneumoconiosis
rheumatoid arthritis,SNOMED CT,155621007,Rheumatoid lung
rheumatoid arthritis,SNOMED CT,156471009,Rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,156472002,Rheumatoid arthritis - multiple joint
rheumatoid arthritis,SNOMED CT,156473007,Rheumatoid arthritis of shoulder
rheumatoid arthritis,SNOMED CT,156474001,Rheumatoid arthritis of elbow
rheumatoid arthritis,SNOMED CT,156475000,Rheumatoid arthritis of wrist
rheumatoid arthritis,SNOMED CT,156476004,Rheumatoid arthritis - hand joint
rheumatoid arthritis,SNOMED CT,156477008,Rheumatoid arthritis of hip
rheumatoid arthritis,SNOMED CT,156478003,Rheumatoid arthritis of knee
rheumatoid arthritis,SNOMED CT,156479006,Rheumatoid arthritis - ankle/foot
rheumatoid arthritis,SNOMED CT,156480009,Rheumatoid arthritis - other joint
rheumatoid arthritis,SNOMED CT,156481008,Rheumatoid arthritis NOS
rheumatoid arthritis,SNOMED CT,193180002,Polyneuropathy in rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,193250002,Myopathy due to rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,195136004,Rheumatoid myocarditis
rheumatoid arthritis,SNOMED CT,195138003,Rheumatoid carditis
rheumatoid arthritis,SNOMED CT,196132006,Rheumatoid lung
rheumatoid arthritis,SNOMED CT,201764007,Rheumatoid arthritis of cervical spine
rheumatoid arthritis,SNOMED CT,201766009,Rheumatoid arthritis of shoulder
rheumatoid arthritis,SNOMED CT,201767000,Rheumatoid arthritis of sternoclavicular joint
rheumatoid arthritis,SNOMED CT,201768005,Rheumatoid arthritis of acromioclavicular joint
rheumatoid arthritis,SNOMED CT,201769002,Rheumatoid arthritis of elbow
rheumatoid arthritis,SNOMED CT,201770001,Rheumatoid arthritis of distal radioulnar joint
rheumatoid arthritis,SNOMED CT,201771002,Rheumatoid arthritis of wrist
rheumatoid arthritis,SNOMED CT,201772009,Rheumatoid arthritis of metacarpophalangeal joint
rheumatoid arthritis,SNOMED CT,201773004,Rheumatoid arthritis of proximal interphalangeal joint of finger
rheumatoid arthritis,SNOMED CT,201774005,Rheumatoid arthritis of distal interphalangeal joint of finger
rheumatoid arthritis,SNOMED CT,201775006,Rheumatoid arthritis of hip
rheumatoid arthritis,SNOMED CT,201776007,Rheumatoid arthritis of sacroiliac joint
rheumatoid arthritis,SNOMED CT,201777003,Rheumatoid arthritis of knee
rheumatoid arthritis,SNOMED CT,201778008,Rheumatoid arthritis of tibiofibular joint
rheumatoid arthritis,SNOMED CT,201779000,Rheumatoid arthritis of ankle
rheumatoid arthritis,SNOMED CT,201780002,Rheumatoid arthritis of subtalar joint
rheumatoid arthritis,SNOMED CT,201781003,Rheumatoid arthritis of talonavicular joint
rheumatoid arthritis,SNOMED CT,201782005,Rheumatoid arthritis of other tarsal joint
rheumatoid arthritis,SNOMED CT,201783000,Rheumatoid arthritis of first metatarsophalangeal joint
rheumatoid arthritis,SNOMED CT,201784006,Rheumatoid arthritis of lesser metatarsophalangeal joint
rheumatoid arthritis,SNOMED CT,201785007,Rheumatoid arthritis of interphalangeal joint of toe
rheumatoid arthritis,SNOMED CT,201786008,Rheumatoid vasculitis
rheumatoid arthritis,SNOMED CT,201787004,Seronegative rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,201788009,Rheumatoid bursitis
rheumatoid arthritis,SNOMED CT,201789001,Rheumatoid nodule
rheumatoid arthritis,SNOMED CT,201790005,Rheumatoid arthritis - multiple joint
rheumatoid arthritis,SNOMED CT,201791009,Flare of rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,201794001,Rheumatoid lung
rheumatoid arthritis,SNOMED CT,201810001,Seropositive errosive rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,201811002,"[X]Seropositive rheumatoid arthritis, unspecified"
rheumatoid arthritis,SNOMED CT,201813004,(Rheumatoid lung) or (Caplan's syndrome) or (fibrosing alveolitis associated with rheumatoid arthritis)
rheumatoid arthritis,SNOMED CT,203729008,[X]Rheumatoid arthritis with involvement of other organs or systems
rheumatoid arthritis,SNOMED CT,203730003,[X]Other seropositive rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,203732006,[X]Other specified rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,203746006,"[X]Seropositive rheumatoid arthritis, unspecified"
rheumatoid arthritis,SNOMED CT,239791005,Seropositive rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,239792003,Seronegative rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,239793008,Rheumatoid arthritis with organ / system involvement
rheumatoid arthritis,SNOMED CT,239794002,Fibrosing alveolitis associated with rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,239795001,Rheumatoid arthritis with multisystem involvement
rheumatoid arthritis,SNOMED CT,239941000,Nailfold rheumatoid vasculitis
rheumatoid arthritis,SNOMED CT,239942007,Systemic rheumatoid vasculitis
rheumatoid arthritis,SNOMED CT,239943002,Necrotizing rheumatoid vasculitis
rheumatoid arthritis,SNOMED CT,287006005,Rheumatoid arthritis of multiple joints
rheumatoid arthritis,SNOMED CT,287007001,Rheumatoid arthritis of hand joint
rheumatoid arthritis,SNOMED CT,287008006,Rheumatoid arthritis of ankle and/or foot
rheumatoid arthritis,SNOMED CT,287009003,Rheumatoid arthritis - other joint
rheumatoid arthritis,SNOMED CT,287010008,Rheumatoid arthritis NOS
rheumatoid arthritis,SNOMED CT,308143008,Seropositive erosive rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,314765000,Rheumatoid melting disorder of cornea
rheumatoid arthritis,SNOMED CT,398640008,Rheumatoid pneumoconiosis
rheumatoid arthritis,SNOMED CT,398726004,Rheumatoid lung disease
rheumatoid arthritis,SNOMED CT,399923009,Rheumatoid arteritis
rheumatoid arthritis,SNOMED CT,400054000,Rheumatoid vasculitis
rheumatoid arthritis,SNOMED CT,402426007,Rheumatoid nodulosis
rheumatoid arthritis,SNOMED CT,402427003,Accelerated rheumatoid nodulosis
rheumatoid arthritis,SNOMED CT,402428008,Accelerated rheumatoid nodulosis due to methotrexate
rheumatoid arthritis,SNOMED CT,402429000,Rheumatoid linear subcutaneous bands
rheumatoid arthritis,SNOMED CT,427770001,Rheumatoid arthritis of temporomandibular joint
rheumatoid arthritis,SNOMED CT,429192004,Rheumatoid arthritis of foot
rheumatoid arthritis,SNOMED CT,735599007,Erosion of joint surface co-occurrent and due to rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,735600005,Rheumatoid arthritis without erosion
rheumatoid arthritis,SNOMED CT,781206002,Rheumatoid arthritis of joint of spine
rheumatoid arthritis,SNOMED CT,143441000119108,Rheumatoid arthritis in remission
rheumatoid arthritis,SNOMED CT,318861000119101,Seropositive rheumatoid arthritis of left hand
rheumatoid arthritis,SNOMED CT,318931000119100,Seropositive rheumatoid arthritis of right hand
rheumatoid arthritis,SNOMED CT,319081000119109,Seronegative rheumatoid arthritis of multiple sites
rheumatoid arthritis,SNOMED CT,319841000119107,Rheumatoid lung disease with rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,319861000119106,Rheumatoid nodule of subcutaneous tissue of left elbow
rheumatoid arthritis,SNOMED CT,319871000119100,Rheumatoid nodule of subcutaneous tissue of left hand
rheumatoid arthritis,SNOMED CT,319941000119103,Rheumatoid nodule of subcutaneous tissue of right elbow
rheumatoid arthritis,SNOMED CT,319951000119101,Rheumatoid nodule of subcutaneous tissue of right hand
rheumatoid arthritis,SNOMED CT,408751000000108,[X]Other seropositive rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,414821000000101,"[X]Seropositive rheumatoid arthritis, unspecified"
rheumatoid arthritis,SNOMED CT,425091000000101,[X]Rheumatoid arthritis with involvement of other organs or systems
rheumatoid arthritis,SNOMED CT,425481000000106,[X]Other specified rheumatoid arthritis
rheumatoid arthritis,SNOMED CT,471971000000101,"[X]Seropositive rheumatoid arthritis, unspecified"
rheumatoid arthritis,SNOMED CT,646871000000103,Rheumatoid arthritis - other joint
rheumatoid arthritis,SNOMED CT,646881000000101,Rheumatoid arthritis NOS
rheumatoid arthritis,SNOMED CT,656651000000106,Rheumatoid arthritis of other tarsal joint
rheumatoid arthritis,SNOMED CT,1073701000119107,Rheumatoid arthritis of left foot
rheumatoid arthritis,SNOMED CT,1073711000119105,Rheumatoid arthritis of left hand
rheumatoid arthritis,SNOMED CT,1073721000119103,Rheumatoid arthritis of left hip
rheumatoid arthritis,SNOMED CT,1073731000119100,Rheumatoid arthritis of left knee
rheumatoid arthritis,SNOMED CT,1073741000119109,Rheumatoid arthritis of left shoulder
rheumatoid arthritis,SNOMED CT,1073751000119106,Rheumatoid arthritis of left wrist
rheumatoid arthritis,SNOMED CT,1073781000119104,Rheumatoid arthritis of right foot
rheumatoid arthritis,SNOMED CT,1073791000119101,Rheumatoid arthritis of right hand
rheumatoid arthritis,SNOMED CT,1073801000119100,Rheumatoid arthritis of right hip
rheumatoid arthritis,SNOMED CT,1073811000119102,Rheumatoid arthritis of right knee
rheumatoid arthritis,SNOMED CT,1073821000119109,Rheumatoid arthritis of right shoulder
rheumatoid arthritis,SNOMED CT,1073831000119107,Rheumatoid arthritis of right wrist
rheumatoid arthritis,SNOMED CT,11055151000119108,Seropositive rheumatoid arthritis of multiple joints
rheumatoid arthritis,SNOMED CT,15673361000119100,Rheumatoid nodule of subcutaneous tissue of bilateral elbows
rheumatoid arthritis,SNOMED CT,15673521000119101,Rheumatoid nodule of subcutaneous tissue of bilateral hands
rheumatoid arthritis,SNOMED CT,15686281000119101,Rheumatoid arthritis of bilateral feet
rheumatoid arthritis,SNOMED CT,15687201000119107,Rheumatoid arthritis of bilateral knees
rheumatoid arthritis,SNOMED CT,15687321000119109,Rheumatoid arthritis of bilateral hands
rheumatoid arthritis,SNOMED CT,15691241000119101,Seronegative rheumatoid arthritis of bilateral knees
rheumatoid arthritis,SNOMED CT,15691321000119101,Seronegative rheumatoid arthritis of bilateral wrists
rheumatoid arthritis,SNOMED CT,15691881000119107,Seropositive rheumatoid arthritis of bilateral knees
rheumatoid arthritis,SNOMED CT,16050071000119108,Seropositive rheumatoid arthritis of bilateral feet
rheumatoid arthritis,SNOMED CT,16606721000119107,Seropositive rheumatoid arthritis in remission
undifferentiated inflammatory arthritis,ICD10,M064,Inflammatory polyarthropathy
undifferentiated inflammatory arthritis,SNOMED CT,239819001,Undifferentiated inflammatory oligoarthritis
undifferentiated inflammatory arthritis,SNOMED CT,239820007,Undifferentiated inflammatory monoarthritis
undifferentiated inflammatory arthritis,SNOMED CT,416956002,Undifferentiated inflammatory polyarthritis
undifferentiated inflammatory arthritis,SNOMED CT,417180005,Undifferentiated inflammatory arthritis
psoriatic arthritis,ICD10,L405,Arthropathic psoriasis M07.0-M07.3 M09.0
psoriatic arthritis,ICD10,M070,Distal interphalangeal psoriatic arthropathy L40.5
psoriatic arthritis,ICD10,M071,Arthritis mutilans L40.5
psoriatic arthritis,ICD10,M072,Psoriatic spondylitis L40.5
psoriatic arthritis,ICD10,M073,Other psoriatic arthropathies L40.5
psoriatic arthritis,ICD10,M090,Juvenile arthritis in psoriasis L40.5
psoriatic arthritis,SNOMED CT,19514005,Arthritis mutilans
psoriatic arthritis,SNOMED CT,33339001,Psoriasis with arthropathy
psoriatic arthritis,SNOMED CT,156370009,Psoriatic arthritis
psoriatic arthritis,SNOMED CT,200956002,Psoriatic arthritis with spine involvement
psoriatic arthritis,SNOMED CT,200957006,Psoriatic arthritis with distal interphalangeal joint involvement
psoriatic arthritis,SNOMED CT,200958001,Psoriatic arthritis - destructive type
psoriatic arthritis,SNOMED CT,200959009,Psoriatic arthropathy NOS
psoriatic arthritis,SNOMED CT,203733001,[X]Other psoriatic arthropathies
psoriatic arthritis,SNOMED CT,239812005,Psoriatic arthritis with distal interphalangeal joint involvement
psoriatic arthritis,SNOMED CT,239813000,Psoriatic dactylitis
psoriatic arthritis,SNOMED CT,431621000000107,[X]Other psoriatic arthropathies
psoriatic arthritis,SNOMED CT,692631000000108,Psoriatic arthropathy NOS
psoriatic arthritis,SNOMED CT,10629311000119107,Psoriatic arthritis mutilans
axial spondyloarthritis,ICD10,M072,Psoriatic spondylitis L40.5
axial spondyloarthritis,ICD10,M081,Juvenile ankylosing spondylitis
axial spondyloarthritis,ICD10,M45,Ankylosing spondylitis
axial spondyloarthritis,ICD10,M468,Other specified inflammatory spondylopathies
axial spondyloarthritis,ICD10,M469,"Inflammatory spondylopathy, unspecified"
axial spondyloarthritis,SNOMED CT,9631008,Ankylosing spondylitis
axial spondyloarthritis,SNOMED CT,156619005,Ankylosing spondylitis
axial spondyloarthritis,SNOMED CT,239805001,Juvenile ankylosing spondylitis
axial spondyloarthritis,SNOMED CT,239810002,Ankylosing spondylitis with organ / system involvement
axial spondyloarthritis,SNOMED CT,239811003,Ankylosing spondylitis with multisystem involvement
axial spondyloarthritis,SNOMED CT,713777005,Non-radiographic axial spondyloarthritis
axial spondyloarthritis,SNOMED CT,723116002,Axial spondyloarthritis
axial spondyloarthritis,SNOMED CT,786077003,Ankylosing spondylitis co-occurrent with anterior uveitis
axial spondyloarthritis,SNOMED CT,919541000000106,Axial spondyloarthritis
axial spondyloarthritis,SNOMED CT,919551000000109,Axial spondyloarthritis
systematic lupus erythematosus,ICD10,M32,Systemic lupus erythematosus
systematic lupus erythematosus,ICD10,M321,Systemic lupus erythematosus with organ or system involvement
systematic lupus erythematosus,ICD10,M328,Other forms of systemic lupus erythematosus
systematic lupus erythematosus,ICD10,M329,"Systemic lupus erythematosus, unspecified"
systematic lupus erythematosus,SNOMED CT,4676006,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class II (disorder)"
systematic lupus erythematosus,SNOMED CT,11013005,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class VI (disorder)"
systematic lupus erythematosus,SNOMED CT,25380002,Pericarditis co-occurrent and due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,36402006,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class IV (disorder)"
systematic lupus erythematosus,SNOMED CT,36471000,Dilated cardiomyopathy due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,52042003,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class V (disorder)"
systematic lupus erythematosus,SNOMED CT,68815009,Systemic lupus erythematosus glomerulonephritis syndrome (disorder)
systematic lupus erythematosus,SNOMED CT,73286009,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class I (disorder)"
systematic lupus erythematosus,SNOMED CT,76521009,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class III (disorder)"
systematic lupus erythematosus,SNOMED CT,95332009,Rash of systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,95644001,Systemic lupus erythematosus encephalitis (disorder)
systematic lupus erythematosus,SNOMED CT,196138005,Lung disease with systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,201436003,Drug-induced systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,230307005,Chorea in systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,239889005,Bullous systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,307755009,Renal tubulo-interstitial disorder in systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,403486000,Acute systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,403487009,Fulminating systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,417303004,Retinal vasculitis due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,724767000,Chorea co-occurrent and due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,724781003,Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,732960002,Secondary autoimmune hemolytic anemia co-occurrent and due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,773333003,Autosomal systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1144921004,Disorder of heart due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1144923001,Disorder of immune function due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1144927000,Disorder of gastrointestinal tract due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1144942002,Neuropsychiatric disorder due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1144970000,Disorder of joint due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1144973003,Disorder of kidney due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,1259517005,Dementia due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,72181000119109,Endocarditis due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,295101000119105,Nephropathy co-occurrent and due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,295111000119108,Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus (disorder)
systematic lupus erythematosus,SNOMED CT,308751000119106,Glomerular disease due to systemic lupus erythematosus (disorder)
sjogrens syndrome,ICD10,M350,Sicca syndrome [Sjogren]
sjogrens syndrome,SNOMED CT,44833003,Pseudolymphoma of lung in Sjogren's disease
sjogrens syndrome,SNOMED CT,78946008,"Keratoconjunctivitis sicca, in Sjogren's syndrome"
sjogrens syndrome,SNOMED CT,83901003,Sjogren's syndrome
sjogrens syndrome,SNOMED CT,126766000,Lymphoepithelial sialadenitis of Sjogren's syndrome
sjogrens syndrome,SNOMED CT,193253000,Myopathy due to Sjogren's disease
sjogrens syndrome,SNOMED CT,196137000,Lung disease with Sjogren's disease
sjogrens syndrome,SNOMED CT,239912009,Primary Sjogren's syndrome
sjogrens syndrome,SNOMED CT,239913004,Primary Sjogren's syndrome with organ/system involvement
sjogrens syndrome,SNOMED CT,239914005,Primary Sjogren's syndrome with multisystem involvement
sjogrens syndrome,SNOMED CT,239915006,Secondary Sjogren's syndrome
sjogrens syndrome,SNOMED CT,239916007,Secondary Sjogren's syndrome with organ/system involvement
sjogrens syndrome,SNOMED CT,239917003,Secondary Sjogren's syndrome with multisystem involvement
sjogrens syndrome,SNOMED CT,724782005,Demyelination of central nervous system co-occurrent and due to Sjogren disease
sjogrens syndrome,SNOMED CT,320681000119102,Tubulointerstitial nephropathy due to Sjogren syndrome
sjogrens syndrome,SNOMED CT,905381000000108,Systemic lupus erythematosus/Sjogren's overlap syndrome
systemic sclerosis scleroderma,ICD10,M34,Systemic sclerosis
systemic sclerosis scleroderma,ICD10,M340,Progressive systemic sclerosis
systemic sclerosis scleroderma,ICD10,M341,CR(E)ST syndrome
systemic sclerosis scleroderma,ICD10,M342,Systemic sclerosis induced by drugs and chemicals
systemic sclerosis scleroderma,ICD10,M348,Other forms of systemic sclerosis
systemic sclerosis scleroderma,ICD10,M349,"Systemic sclerosis, unspecified"
systemic sclerosis scleroderma,SNOMED CT,31848007,"Calcinosis, Raynaud's phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia syndrome"
systemic sclerosis scleroderma,SNOMED CT,35719004,Dilated cardiomyopathy secondary to scleroderma
systemic sclerosis scleroderma,SNOMED CT,62382002,"Calcinosis, Raynaud's phenomenon, sclerodactyly, and telangiectasia syndrome"
systemic sclerosis scleroderma,SNOMED CT,63115005,Hypothyroidism due to scleroderma
systemic sclerosis scleroderma,SNOMED CT,87442008,Pericarditis co-occurrent and due to scleroderma
systemic sclerosis scleroderma,SNOMED CT,89155008,Systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,128457007,Scleroderma syndrome
systemic sclerosis scleroderma,SNOMED CT,128459005,"Systemic sclerosis, limited"
systemic sclerosis scleroderma,SNOMED CT,128460000,"Systemic sclerosis, diffuse"
systemic sclerosis scleroderma,SNOMED CT,128461001,Systemic sclerosis sine scleroderma
systemic sclerosis scleroderma,SNOMED CT,156451000,Scleroderma (& [systemic sclerosis])
systemic sclerosis scleroderma,SNOMED CT,156454008,Scleroderma NOS
systemic sclerosis scleroderma,SNOMED CT,193252005,Myopathy due to scleroderma
systemic sclerosis scleroderma,SNOMED CT,196133001,Lung disease with systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,201440007,Scleroderma (& [acrosclerosis] or [systemic sclerosis])
systemic sclerosis scleroderma,SNOMED CT,201441006,Scleroderma
systemic sclerosis scleroderma,SNOMED CT,203786003,[X]Other forms of systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,236502006,Renal involvement in scleroderma
systemic sclerosis scleroderma,SNOMED CT,236503001,Acute scleroderma renal crisis
systemic sclerosis scleroderma,SNOMED CT,238936001,Sclerodermatomyositis
systemic sclerosis scleroderma,SNOMED CT,239902002,Scleroderma with organ / system involvement
systemic sclerosis scleroderma,SNOMED CT,239903007,Scleroderma with multisystem involvement
systemic sclerosis scleroderma,SNOMED CT,239905000,Scleroderma variant
systemic sclerosis scleroderma,SNOMED CT,267874003,Scleroderma
systemic sclerosis scleroderma,SNOMED CT,268049000,Scleroderma (& [systemic sclerosis])
systemic sclerosis scleroderma,SNOMED CT,274591000,[EDTA] Scleroderma associated with renal failure
systemic sclerosis scleroderma,SNOMED CT,287005009,Scleroderma NOS
systemic sclerosis scleroderma,SNOMED CT,298285004,Systemic sclerosis with limited cutaneous involvement
systemic sclerosis scleroderma,SNOMED CT,299276009,Limited systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,402713007,Cutaneous complication of systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,403514006,Scleroderma-associated calcinosis
systemic sclerosis scleroderma,SNOMED CT,403515007,Scleroderma-associated hypermelanosis
systemic sclerosis scleroderma,SNOMED CT,403516008,Scleroderma-associated telangiectasia
systemic sclerosis scleroderma,SNOMED CT,403517004,Scleroderma-associated nailfold telangiectasia
systemic sclerosis scleroderma,SNOMED CT,403518009,Scleroderma-associated necrotizing vasculitis
systemic sclerosis scleroderma,SNOMED CT,403519001,Scleroderma-associated poikiloderma
systemic sclerosis scleroderma,SNOMED CT,403520007,Scleroderma-associated nail dystrophy
systemic sclerosis scleroderma,SNOMED CT,444133002,Progressive systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,715401008,Primary biliary cirrhosis co-occurrent with systemic scleroderma
systemic sclerosis scleroderma,SNOMED CT,89681000119101,Glomerulonephritis co-occurrent and due to scleroderma
systemic sclerosis scleroderma,SNOMED CT,322461000119108,Polyneuropathy due to systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,411201000000107,Scleroderma associated with renal failure - European Dialysis and Transplant Association
systemic sclerosis scleroderma,SNOMED CT,424881000000105,[X]Other forms of systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,509461000000100,Progressive systemic sclerosis
systemic sclerosis scleroderma,SNOMED CT,646861000000105,Scleroderma NOS
systemic sclerosis scleroderma,SNOMED CT,855841000000105,Renal involvement in scleroderma
systemic sclerosis scleroderma,SNOMED CT,857181000000104,Acute scleroderma renal crisis
systemic sclerosis scleroderma,SNOMED CT,905371000000106,Polymyositis/scleroderma overlap syndrome
inflammatory myositis,ICD10,M33,Dermatopolymyositis
inflammatory myositis,ICD10,M330,Juvenile dermatomyositis
inflammatory myositis,ICD10,M331,Other dermatomyositis
inflammatory myositis,ICD10,M332,Polymyositis
inflammatory myositis,ICD10,M339,"Dermatopolymyositis, unspecified"
inflammatory myositis,ICD10,M360,Dermato(poly)myositis in neoplastic disease C00-D48
inflammatory myositis,SNOMED CT,26889001,Myositis
inflammatory myositis,SNOMED CT,31384009,Polymyositis
inflammatory myositis,SNOMED CT,38826005,Dermatomyositis
inflammatory myositis,SNOMED CT,46696008,Dilated cardiomyopathy secondary to dermatomyositis
inflammatory myositis,SNOMED CT,156456005,Dermatomyositis
inflammatory myositis,SNOMED CT,156457001,Polymyositis
inflammatory myositis,SNOMED CT,193246009,Symptomatic inflammatory myopathy associated with another disorder
inflammatory myositis,SNOMED CT,196136009,Lung disease co-occurrent with polymyositis
inflammatory myositis,SNOMED CT,201445002,Dermatomyositis (& [Poikilodermatomyositis])
inflammatory myositis,SNOMED CT,201447005,Dermatomyositis with malignant disease
inflammatory myositis,SNOMED CT,201448000,"[X]Dermatopolymyositis, unspecified"
inflammatory myositis,SNOMED CT,203785004,[X]Other dermatomyositis
inflammatory myositis,SNOMED CT,203789005,[X]Dermato(poly)myositis in neoplastic disease classified elsewhere
inflammatory myositis,SNOMED CT,203795006,"[X]Dermatopolymyositis, unspecified"
inflammatory myositis,SNOMED CT,238935002,Dermatomyositis sine myositis
inflammatory myositis,SNOMED CT,238936001,Sclerodermatomyositis
inflammatory myositis,SNOMED CT,239898008,Polymyositis with malignant disease
inflammatory myositis,SNOMED CT,239899000,Polymyositis associated with autoimmune disease
inflammatory myositis,SNOMED CT,239901009,Dermatomyositis with malignant disease
inflammatory myositis,SNOMED CT,240106005,Benign acute myositis
inflammatory myositis,SNOMED CT,281357005,Idiopathic polymyositis
inflammatory myositis,SNOMED CT,281358000,Idiopathic dermatomyositis
inflammatory myositis,SNOMED CT,396229003,Adult type dermatomyositis
inflammatory myositis,SNOMED CT,396230008,Dermatomyositis
inflammatory myositis,SNOMED CT,402425006,Adult onset dermatomyositis
inflammatory myositis,SNOMED CT,403635000,Drug-induced dermatomyositis
inflammatory myositis,SNOMED CT,442486007,Paraneoplastic myositis
inflammatory myositis,SNOMED CT,443899007,Autoimmune inflammation of skeletal muscle
inflammatory myositis,SNOMED CT,445187004,Antisynthetase syndrome
inflammatory myositis,SNOMED CT,702380008,Idiopathic inflammatory myopathy
inflammatory myositis,SNOMED CT,715863001,Autoimmune necrotizing myopathy
inflammatory myositis,SNOMED CT,766706007,Inflammatory myopathy with abundant macrophages
