LAD23CD,mean_gdp_per_capita,mean_gdp_per_capita_usd,gdp_per_capita_usd_grp,MSOA11CD,gdp_grp
E08000036,27676.6,35318.10926,"25-50,000",E02002462,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002458,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002459,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002476,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002439,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002463,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002438,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002473,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002472,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002443,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002481,25_To_50
E08000036,27676.6,35318.10926,"25-50,000",E02002449,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002814,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002822,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002817,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002805,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002816,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002818,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002824,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002812,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002821,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002825,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002826,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002803,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002796,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002823,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002800,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002810,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002798,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002820,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002807,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002801,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002804,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002809,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002819,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002813,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002811,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002815,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002797,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002806,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002808,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002802,25_To_50
E06000015,34591.4,44142.08554,"25-50,000",E02002799,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004048,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004049,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004046,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004045,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004047,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004054,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004051,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004050,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004053,25_To_50
E07000033,31131.6,39727.034759999995,"25-50,000",E02004052,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004064,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004055,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004067,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004059,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004058,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004057,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004061,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004066,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004063,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004062,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004056,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004060,25_To_50
E07000034,29684.2,37880.007620000004,"25-50,000",E02004065,25_To_50
E07000038,19093,24364.5773,"<25,000",E02004110,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004113,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004115,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004109,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004111,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004116,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004114,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004112,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004106,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004117,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02006804,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004108,Less_Than_25
E07000038,19093,24364.5773,"<25,000",E02004105,Less_Than_25
E07000032,26969.4,34415.651340000004,"25-50,000",E02004034,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004032,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004029,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004037,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004039,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004036,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004030,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004035,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02006827,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004041,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004033,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004031,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004038,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004044,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004043,25_To_50
E07000032,26969.4,34415.651340000004,"25-50,000",E02004040,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004070,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004075,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004069,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004077,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004068,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004073,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004074,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004076,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004071,25_To_50
E07000035,27276.2,34807.158820000004,"25-50,000",E02004072,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004088,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004085,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004081,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004090,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004083,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004082,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004089,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004092,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004086,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004087,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004078,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004080,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02006828,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004091,25_To_50
E07000036,19757.4,25212.41814,"25-50,000",E02004084,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004098,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004102,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004104,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02006872,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004094,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004093,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004095,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004096,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004100,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004097,25_To_50
E07000037,20891.6,26659.77076,"25-50,000",E02004103,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004120,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004119,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004121,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02006919,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004128,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004123,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004124,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004125,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004122,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004126,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02006920,25_To_50
E07000039,31888.6,40693.04246,"25-50,000",E02004118,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02006905,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002883,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002893,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002888,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002890,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002877,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002899,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002873,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002889,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002885,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002896,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002891,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002895,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002897,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002898,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002881,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002868,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002901,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002886,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002882,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002874,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002894,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002887,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002869,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002871,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02006904,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002902,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002876,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002879,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002904,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02006834,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002875,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002872,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002884,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002892,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002878,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002880,25_To_50
E06000018,37680.8,48084.46888000001,"25-50,000",E02002903,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005823,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005822,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005821,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005819,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005831,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005820,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005824,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005825,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005826,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005833,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005827,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005832,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005834,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005829,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005830,25_To_50
E07000170,26308.6,33572.40446,"25-50,000",E02005828,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005842,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005844,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005835,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005836,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005849,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005837,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005843,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005839,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005846,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005840,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005838,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005848,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02005847,25_To_50
E07000171,24709.8,31532.175779999998,"25-50,000",E02006903,25_To_50
E07000174,19566.4,24968.683040000004,"<25,000",E02005880,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005883,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005892,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005889,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005881,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005888,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005886,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005891,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005887,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005885,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005884,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005882,Less_Than_25
E07000174,19566.4,24968.683040000004,"<25,000",E02005890,Less_Than_25
E07000175,25436.8,32459.90048,"25-50,000",E02005900,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005905,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005897,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005898,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005893,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005894,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005901,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005895,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005903,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005902,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005904,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005896,25_To_50
E07000175,25436.8,32459.90048,"25-50,000",E02005899,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005859,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005862,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005860,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005850,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005853,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02006906,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005864,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005861,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005856,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005863,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005851,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005858,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005857,25_To_50
E07000172,23886.6,30481.69026,"25-50,000",E02005852,25_To_50
E07000173,17357.6,22150.033359999998,"<25,000",E02005872,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005866,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005878,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005870,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005876,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005873,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005869,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005871,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005874,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02006835,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005879,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005875,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005868,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005865,Less_Than_25
E07000173,17357.6,22150.033359999998,"<25,000",E02005877,Less_Than_25
E07000176,30342.8,38720.44708,"25-50,000",E02005907,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005920,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005908,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005916,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005909,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005912,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005913,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005911,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005910,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005917,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005918,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005915,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005914,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005919,25_To_50
E07000176,30342.8,38720.44708,"25-50,000",E02005906,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002845,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002828,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002847,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002831,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002851,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002834,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02006817,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002835,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002839,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02006815,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002856,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002836,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002838,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002832,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002853,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002829,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002827,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002830,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002833,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002854,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002855,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002852,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002843,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002862,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002861,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02006819,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002846,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002844,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02006850,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02006851,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002849,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002848,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002860,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002837,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002858,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002857,25_To_50
E06000016,27711.4,35362.51754,"25-50,000",E02002842,25_To_50
E06000017,25986.6,33161.50026,"25-50,000",E02002864,25_To_50
E06000017,25986.6,33161.50026,"25-50,000",E02002867,25_To_50
E06000017,25986.6,33161.50026,"25-50,000",E02002865,25_To_50
E06000017,25986.6,33161.50026,"25-50,000",E02002866,25_To_50
E06000017,25986.6,33161.50026,"25-50,000",E02002863,25_To_50
E07000129,41948.2,53530.09802,"50-75,000",E02005337,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005336,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02006820,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005335,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005339,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005340,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005342,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005343,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005338,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005341,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005344,50_To_75
E07000129,41948.2,53530.09802,"50-75,000",E02005334,50_To_75
E07000130,25045,31959.9245,"25-50,000",E02005347,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005358,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005356,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005350,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005361,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005365,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005351,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005357,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005363,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005364,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005353,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005355,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005360,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005354,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005359,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005352,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005349,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005345,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005346,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005366,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005362,25_To_50
E07000130,25045,31959.9245,"25-50,000",E02005348,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02006816,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005370,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005368,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005376,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005369,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005371,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005373,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005374,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005372,25_To_50
E07000131,27082.2,34559.59542,"25-50,000",E02005375,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005386,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005381,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005380,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005389,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005383,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005382,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005388,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005377,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005379,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005384,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005390,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005385,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005378,25_To_50
E07000132,25790.2,32910.87422,"25-50,000",E02005387,25_To_50
E07000133,28666.2,36580.93782,"25-50,000",E02005391,25_To_50
E07000133,28666.2,36580.93782,"25-50,000",E02005395,25_To_50
E07000133,28666.2,36580.93782,"25-50,000",E02005394,25_To_50
E07000133,28666.2,36580.93782,"25-50,000",E02005393,25_To_50
E07000133,28666.2,36580.93782,"25-50,000",E02005396,25_To_50
E07000133,28666.2,36580.93782,"25-50,000",E02005392,25_To_50
E07000134,42557.2,54307.24292,"50-75,000",E02005400,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005405,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005401,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005399,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005398,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005404,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005408,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005397,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005409,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005402,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005406,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005407,50_To_75
E07000134,42557.2,54307.24292,"50-75,000",E02005403,50_To_75
E07000135,17310.8,22090.311879999997,"<25,000",E02005412,Less_Than_25
E07000135,17310.8,22090.311879999997,"<25,000",E02006911,Less_Than_25
